Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall_amount,Period over which rainfall was measured (days),Quality
IDCJAC0009,87031,2013,12,4,7.2,1,N
IDCJAC0009,87031,2013,12,5,9.6,1,N
IDCJAC0009,87031,2013,12,6,4.2,1,N
IDCJAC0009,87031,2013,12,7,0,1,N
IDCJAC0009,87031,2013,12,8,0,1,N
IDCJAC0009,87031,2013,12,9,0,1,N
IDCJAC0009,87031,2013,12,10,12.2,1,N
IDCJAC0009,87031,2013,12,11,0.2,1,N
IDCJAC0009,87031,2013,12,12,3.8,1,N
IDCJAC0009,87031,2013,12,13,0,1,N
IDCJAC0009,87031,2013,12,14,0,1,N
IDCJAC0009,87031,2013,12,15,0,1,N
IDCJAC0009,87031,2013,12,16,0,1,N
IDCJAC0009,87031,2013,12,17,0,1,N
IDCJAC0009,87031,2013,12,18,0,1,N
IDCJAC0009,87031,2013,12,19,0,1,N
IDCJAC0009,87031,2013,12,20,0,1,N
IDCJAC0009,87031,2013,12,21,0,1,N
IDCJAC0009,87031,2013,12,22,0,1,N
IDCJAC0009,87031,2013,12,23,0.4,1,N
IDCJAC0009,87031,2013,12,24,0,1,N
IDCJAC0009,87031,2013,12,25,0,1,N
IDCJAC0009,87031,2013,12,26,0,1,N
IDCJAC0009,87031,2013,12,27,0.4,1,N
IDCJAC0009,87031,2013,12,28,0,1,N
IDCJAC0009,87031,2013,12,29,0,1,N
IDCJAC0009,87031,2013,12,30,0,1,N
IDCJAC0009,87031,2013,12,31,0,1,N
IDCJAC0009,87031,2014,1,1,0,1,N
IDCJAC0009,87031,2014,1,2,2.2,1,N
IDCJAC0009,87031,2014,1,3,0,1,N
IDCJAC0009,87031,2014,1,4,0,1,N
IDCJAC0009,87031,2014,1,5,0,1,N
IDCJAC0009,87031,2014,1,6,0.4,1,N
IDCJAC0009,87031,2014,1,7,0,1,N
IDCJAC0009,87031,2014,1,8,0,1,N
IDCJAC0009,87031,2014,1,9,0,1,N
IDCJAC0009,87031,2014,1,10,0,1,N
IDCJAC0009,87031,2014,1,11,0,1,N
IDCJAC0009,87031,2014,1,12,0,1,N
IDCJAC0009,87031,2014,1,13,0,1,N
IDCJAC0009,87031,2014,1,14,0,1,N
IDCJAC0009,87031,2014,1,15,0,1,N
IDCJAC0009,87031,2014,1,16,0,1,N
IDCJAC0009,87031,2014,1,17,0,1,N
IDCJAC0009,87031,2014,1,18,0,1,N
IDCJAC0009,87031,2014,1,19,0,1,N
IDCJAC0009,87031,2014,1,20,0,1,N
IDCJAC0009,87031,2014,1,21,0,1,N
IDCJAC0009,87031,2014,1,22,0,1,N
IDCJAC0009,87031,2014,1,23,0,1,N
IDCJAC0009,87031,2014,1,24,1.8,1,N
IDCJAC0009,87031,2014,1,25,3.6,1,N
IDCJAC0009,87031,2014,1,26,0,1,N
IDCJAC0009,87031,2014,1,27,0,1,N
IDCJAC0009,87031,2014,1,28,0,1,N
IDCJAC0009,87031,2014,1,29,0,1,N
IDCJAC0009,87031,2014,1,30,0,1,N
IDCJAC0009,87031,2014,1,31,0,1,N
IDCJAC0009,87031,2014,2,1,0,1,N
IDCJAC0009,87031,2014,2,2,0,1,N
IDCJAC0009,87031,2014,2,3,0,1,N
IDCJAC0009,87031,2014,2,4,0.4,1,N
IDCJAC0009,87031,2014,2,5,0,1,N
IDCJAC0009,87031,2014,2,6,0,1,N
IDCJAC0009,87031,2014,2,7,0,1,N
IDCJAC0009,87031,2014,2,8,0,1,N
IDCJAC0009,87031,2014,2,9,0,1,N
IDCJAC0009,87031,2014,2,10,0,1,N
IDCJAC0009,87031,2014,2,11,0,1,N
IDCJAC0009,87031,2014,2,12,0,1,N
IDCJAC0009,87031,2014,2,13,0,1,N
IDCJAC0009,87031,2014,2,14,0,1,N
IDCJAC0009,87031,2014,2,15,0,1,N
IDCJAC0009,87031,2014,2,16,1.8,1,N
IDCJAC0009,87031,2014,2,17,0,1,N
IDCJAC0009,87031,2014,2,18,0,1,N
IDCJAC0009,87031,2014,2,19,0,1,N
IDCJAC0009,87031,2014,2,20,14.2,1,N
IDCJAC0009,87031,2014,2,21,0,1,N
IDCJAC0009,87031,2014,2,22,0,1,N
IDCJAC0009,87031,2014,2,23,0,1,N
IDCJAC0009,87031,2014,2,24,0,1,N
IDCJAC0009,87031,2014,2,25,0,1,N
IDCJAC0009,87031,2014,2,26,0,1,N
IDCJAC0009,87031,2014,2,27,0,1,N
IDCJAC0009,87031,2014,2,28,0,1,N
IDCJAC0009,87031,2014,3,1,0,1,N
IDCJAC0009,87031,2014,3,2,0,1,N
IDCJAC0009,87031,2014,3,3,0,1,N
IDCJAC0009,87031,2014,3,4,0,1,N
IDCJAC0009,87031,2014,3,5,0,1,N
IDCJAC0009,87031,2014,3,6,0,1,N
IDCJAC0009,87031,2014,3,7,0,1,N
IDCJAC0009,87031,2014,3,8,0,1,N
IDCJAC0009,87031,2014,3,9,0,1,N
IDCJAC0009,87031,2014,3,10,0,1,N
IDCJAC0009,87031,2014,3,11,0,1,N
IDCJAC0009,87031,2014,3,12,3.6,1,N
IDCJAC0009,87031,2014,3,13,0,1,N
IDCJAC0009,87031,2014,3,14,0,1,N
IDCJAC0009,87031,2014,3,15,0,1,N
IDCJAC0009,87031,2014,3,16,7.2,1,N
IDCJAC0009,87031,2014,3,17,0.2,1,N
IDCJAC0009,87031,2014,3,18,0,1,N
IDCJAC0009,87031,2014,3,19,0,1,N
IDCJAC0009,87031,2014,3,20,0,1,N
IDCJAC0009,87031,2014,3,21,0,1,N
IDCJAC0009,87031,2014,3,22,0,1,N
IDCJAC0009,87031,2014,3,23,0,1,N
IDCJAC0009,87031,2014,3,24,0,1,N
IDCJAC0009,87031,2014,3,25,0,1,N
IDCJAC0009,87031,2014,3,26,0.2,1,N
IDCJAC0009,87031,2014,3,27,3.8,1,N
IDCJAC0009,87031,2014,3,28,7.2,1,N
IDCJAC0009,87031,2014,3,29,0.2,1,N
IDCJAC0009,87031,2014,3,30,1.2,1,N
IDCJAC0009,87031,2014,3,31,0,1,N
IDCJAC0009,87031,2014,4,1,0,1,N
IDCJAC0009,87031,2014,4,2,0,1,N
IDCJAC0009,87031,2014,4,3,0,1,N
IDCJAC0009,87031,2014,4,4,0,1,N
IDCJAC0009,87031,2014,4,5,0,1,N
IDCJAC0009,87031,2014,4,6,0,1,N
IDCJAC0009,87031,2014,4,7,0,1,N
IDCJAC0009,87031,2014,4,8,0,1,N
IDCJAC0009,87031,2014,4,9,16.2,1,N
IDCJAC0009,87031,2014,4,10,14,1,N
IDCJAC0009,87031,2014,4,11,8,1,N
IDCJAC0009,87031,2014,4,12,2.8,1,N
IDCJAC0009,87031,2014,4,13,0,1,N
IDCJAC0009,87031,2014,4,14,0,1,N
IDCJAC0009,87031,2014,4,15,0,1,N
IDCJAC0009,87031,2014,4,16,0,1,N
IDCJAC0009,87031,2014,4,17,0,1,N
IDCJAC0009,87031,2014,4,18,0,1,N
IDCJAC0009,87031,2014,4,19,0.4,1,N
IDCJAC0009,87031,2014,4,20,0,1,N
IDCJAC0009,87031,2014,4,21,0,1,N
IDCJAC0009,87031,2014,4,22,4.8,1,N
IDCJAC0009,87031,2014,4,23,3.4,1,N
IDCJAC0009,87031,2014,4,24,0,1,N
IDCJAC0009,87031,2014,4,25,0,1,N
IDCJAC0009,87031,2014,4,26,0,1,N
IDCJAC0009,87031,2014,4,27,0,1,N
IDCJAC0009,87031,2014,4,28,0,1,N
IDCJAC0009,87031,2014,4,29,0,1,N
IDCJAC0009,87031,2014,4,30,12.4,1,N
IDCJAC0009,87031,2014,5,1,0,1,N
IDCJAC0009,87031,2014,5,2,0.2,1,N
IDCJAC0009,87031,2014,5,3,0.8,1,N
IDCJAC0009,87031,2014,5,4,3.4,1,N
IDCJAC0009,87031,2014,5,5,0.4,1,N
IDCJAC0009,87031,2014,5,6,0,1,N
IDCJAC0009,87031,2014,5,7,1,1,N
IDCJAC0009,87031,2014,5,8,0,1,N
IDCJAC0009,87031,2014,5,9,0,1,N
IDCJAC0009,87031,2014,5,10,5.6,1,N
IDCJAC0009,87031,2014,5,11,0.2,1,N
IDCJAC0009,87031,2014,5,12,0.2,1,N
IDCJAC0009,87031,2014,5,13,0,1,N
IDCJAC0009,87031,2014,5,14,0.2,1,N
IDCJAC0009,87031,2014,5,15,0,1,N
IDCJAC0009,87031,2014,5,16,0,1,N
IDCJAC0009,87031,2014,5,17,0,1,N
IDCJAC0009,87031,2014,5,18,0,1,N
IDCJAC0009,87031,2014,5,19,0,1,N
IDCJAC0009,87031,2014,5,20,0,1,N
IDCJAC0009,87031,2014,5,21,0,1,N
IDCJAC0009,87031,2014,5,22,0.2,1,N
IDCJAC0009,87031,2014,5,23,4.6,1,N
IDCJAC0009,87031,2014,5,24,0,1,N
IDCJAC0009,87031,2014,5,25,0.2,1,N
IDCJAC0009,87031,2014,5,26,0.2,1,N
IDCJAC0009,87031,2014,5,27,0,1,N
IDCJAC0009,87031,2014,5,28,0.2,1,N
IDCJAC0009,87031,2014,5,29,0.2,1,N
IDCJAC0009,87031,2014,5,30,0,1,N
IDCJAC0009,87031,2014,5,31,0,1,N
IDCJAC0009,87031,2014,6,1,4.6,1,N
IDCJAC0009,87031,2014,6,2,2.2,1,N
IDCJAC0009,87031,2014,6,3,1,1,N
IDCJAC0009,87031,2014,6,4,0.4,1,N
IDCJAC0009,87031,2014,6,5,3.6,1,N
IDCJAC0009,87031,2014,6,6,0,1,N
IDCJAC0009,87031,2014,6,7,0.4,1,N
IDCJAC0009,87031,2014,6,8,2.8,1,N
IDCJAC0009,87031,2014,6,9,0,1,N
IDCJAC0009,87031,2014,6,10,0.2,1,N
IDCJAC0009,87031,2014,6,11,0,1,N
IDCJAC0009,87031,2014,6,12,0,1,N
IDCJAC0009,87031,2014,6,13,9.2,1,N
IDCJAC0009,87031,2014,6,14,0,1,N
IDCJAC0009,87031,2014,6,15,5,1,N
IDCJAC0009,87031,2014,6,16,0.6,1,N
IDCJAC0009,87031,2014,6,17,0.8,1,N
IDCJAC0009,87031,2014,6,18,0.2,1,N
IDCJAC0009,87031,2014,6,19,0,1,N
IDCJAC0009,87031,2014,6,20,0,1,N
IDCJAC0009,87031,2014,6,21,0,1,N
IDCJAC0009,87031,2014,6,22,0,1,N
IDCJAC0009,87031,2014,6,23,0,1,N
IDCJAC0009,87031,2014,6,24,4.4,1,N
IDCJAC0009,87031,2014,6,25,3.2,1,N
IDCJAC0009,87031,2014,6,26,0.4,1,N
IDCJAC0009,87031,2014,6,27,0,1,N
IDCJAC0009,87031,2014,6,28,0.2,1,N
IDCJAC0009,87031,2014,6,29,0.6,1,N
IDCJAC0009,87031,2014,6,30,7,1,N
IDCJAC0009,87031,2014,7,1,0.6,1,N
IDCJAC0009,87031,2014,7,2,0,1,N
IDCJAC0009,87031,2014,7,3,0.2,1,N
IDCJAC0009,87031,2014,7,4,0,1,N
IDCJAC0009,87031,2014,7,5,0,1,N
IDCJAC0009,87031,2014,7,6,0,1,N
IDCJAC0009,87031,2014,7,7,0,1,N
IDCJAC0009,87031,2014,7,8,0,1,N
IDCJAC0009,87031,2014,7,9,0,1,N
IDCJAC0009,87031,2014,7,10,5.8,1,N
IDCJAC0009,87031,2014,7,11,0,1,N
IDCJAC0009,87031,2014,7,12,4,1,N
IDCJAC0009,87031,2014,7,13,1,1,N
IDCJAC0009,87031,2014,7,14,0.2,1,N
IDCJAC0009,87031,2014,7,15,0,1,N
IDCJAC0009,87031,2014,7,16,1.8,1,N
IDCJAC0009,87031,2014,7,17,0,1,N
IDCJAC0009,87031,2014,7,18,3.2,1,N
IDCJAC0009,87031,2014,7,19,0.2,1,N
IDCJAC0009,87031,2014,7,20,0,1,N
IDCJAC0009,87031,2014,7,21,0.2,1,N
IDCJAC0009,87031,2014,7,22,0,1,N
IDCJAC0009,87031,2014,7,23,0,1,N
IDCJAC0009,87031,2014,7,24,0.2,1,N
IDCJAC0009,87031,2014,7,25,0,1,N
IDCJAC0009,87031,2014,7,26,0,1,N
IDCJAC0009,87031,2014,7,27,0.2,1,N
IDCJAC0009,87031,2014,7,28,0,1,N
IDCJAC0009,87031,2014,7,29,0,1,N
IDCJAC0009,87031,2014,7,30,0,1,N
IDCJAC0009,87031,2014,7,31,0,1,N
IDCJAC0009,87031,2014,8,1,5.4,1,N
IDCJAC0009,87031,2014,8,2,9,1,N
IDCJAC0009,87031,2014,8,3,0,1,N
IDCJAC0009,87031,2014,8,4,0,1,N
IDCJAC0009,87031,2014,8,5,0,1,N
IDCJAC0009,87031,2014,8,6,0,1,N
IDCJAC0009,87031,2014,8,7,1,1,N
IDCJAC0009,87031,2014,8,8,2.8,1,N
IDCJAC0009,87031,2014,8,9,0,1,N
IDCJAC0009,87031,2014,8,10,0.8,1,N
IDCJAC0009,87031,2014,8,11,5.4,1,N
IDCJAC0009,87031,2014,8,12,1.2,1,N
IDCJAC0009,87031,2014,8,13,0,1,N
IDCJAC0009,87031,2014,8,14,0,1,N
IDCJAC0009,87031,2014,8,15,0.2,1,N
IDCJAC0009,87031,2014,8,16,0,1,N
IDCJAC0009,87031,2014,8,17,0,1,N
IDCJAC0009,87031,2014,8,18,0.6,1,N
IDCJAC0009,87031,2014,8,19,2.8,1,N
IDCJAC0009,87031,2014,8,20,0,1,N
IDCJAC0009,87031,2014,8,21,0,1,N
IDCJAC0009,87031,2014,8,22,0,1,N
IDCJAC0009,87031,2014,8,23,0,1,N
IDCJAC0009,87031,2014,8,24,2.4,1,N
IDCJAC0009,87031,2014,8,25,0,1,N
IDCJAC0009,87031,2014,8,26,0.2,1,N
IDCJAC0009,87031,2014,8,27,0.2,1,N
IDCJAC0009,87031,2014,8,28,0.2,1,N
IDCJAC0009,87031,2014,8,29,0.2,1,N
IDCJAC0009,87031,2014,8,30,0,1,N
IDCJAC0009,87031,2014,8,31,0.2,1,N
IDCJAC0009,87031,2014,9,1,0,1,N
IDCJAC0009,87031,2014,9,2,10.2,1,N
IDCJAC0009,87031,2014,9,3,1.2,1,N
IDCJAC0009,87031,2014,9,4,0,1,N
IDCJAC0009,87031,2014,9,5,0.2,1,N
IDCJAC0009,87031,2014,9,6,0,1,N
IDCJAC0009,87031,2014,9,7,0,1,N
IDCJAC0009,87031,2014,9,8,0.2,1,N
IDCJAC0009,87031,2014,9,9,0,1,N
IDCJAC0009,87031,2014,9,10,0,1,N
IDCJAC0009,87031,2014,9,11,2.4,1,N
IDCJAC0009,87031,2014,9,12,0,1,N
IDCJAC0009,87031,2014,9,13,0.2,1,N
IDCJAC0009,87031,2014,9,14,0,1,N
IDCJAC0009,87031,2014,9,15,0,1,N
IDCJAC0009,87031,2014,9,16,0,1,N
IDCJAC0009,87031,2014,9,17,1,1,N
IDCJAC0009,87031,2014,9,18,0.2,1,N
IDCJAC0009,87031,2014,9,19,0.8,1,N
IDCJAC0009,87031,2014,9,20,0.2,1,N
IDCJAC0009,87031,2014,9,21,0,1,N
IDCJAC0009,87031,2014,9,22,0,1,N
IDCJAC0009,87031,2014,9,23,0,1,N
IDCJAC0009,87031,2014,9,24,0,1,N
IDCJAC0009,87031,2014,9,25,10.8,1,N
IDCJAC0009,87031,2014,9,26,0,1,N
IDCJAC0009,87031,2014,9,27,0,1,N
IDCJAC0009,87031,2014,9,28,0,1,N
IDCJAC0009,87031,2014,9,29,0,1,N
IDCJAC0009,87031,2014,9,30,0,1,N
IDCJAC0009,87031,2014,10,1,1.6,1,N
IDCJAC0009,87031,2014,10,2,0,1,N
IDCJAC0009,87031,2014,10,3,0,1,N
IDCJAC0009,87031,2014,10,4,0,1,N
IDCJAC0009,87031,2014,10,5,0,1,N
IDCJAC0009,87031,2014,10,6,0,1,N
IDCJAC0009,87031,2014,10,7,0.4,1,N
IDCJAC0009,87031,2014,10,8,0,1,N
IDCJAC0009,87031,2014,10,9,0,1,N
IDCJAC0009,87031,2014,10,10,0,1,N
IDCJAC0009,87031,2014,10,11,0,1,N
IDCJAC0009,87031,2014,10,12,0,1,N
IDCJAC0009,87031,2014,10,13,1.2,1,N
IDCJAC0009,87031,2014,10,14,5,1,N
IDCJAC0009,87031,2014,10,15,0.2,1,N
IDCJAC0009,87031,2014,10,16,0,1,N
IDCJAC0009,87031,2014,10,17,0,1,N
IDCJAC0009,87031,2014,10,18,0,1,N
IDCJAC0009,87031,2014,10,19,0,1,N
IDCJAC0009,87031,2014,10,20,0,1,N
IDCJAC0009,87031,2014,10,21,0,1,N
IDCJAC0009,87031,2014,10,22,0,1,N
IDCJAC0009,87031,2014,10,23,0,1,N
IDCJAC0009,87031,2014,10,24,0,1,N
IDCJAC0009,87031,2014,10,25,0,1,N
IDCJAC0009,87031,2014,10,26,0,1,N
IDCJAC0009,87031,2014,10,27,9.8,1,N
IDCJAC0009,87031,2014,10,28,0.2,1,N
IDCJAC0009,87031,2014,10,29,0.2,1,N
IDCJAC0009,87031,2014,10,30,0,1,N
IDCJAC0009,87031,2014,10,31,0,1,N
IDCJAC0009,87031,2014,11,1,7.8,1,N
IDCJAC0009,87031,2014,11,2,0.2,1,N
IDCJAC0009,87031,2014,11,3,0,1,N
IDCJAC0009,87031,2014,11,4,0,1,N
IDCJAC0009,87031,2014,11,5,0,1,N
IDCJAC0009,87031,2014,11,6,0,1,N
IDCJAC0009,87031,2014,11,7,0,1,N
IDCJAC0009,87031,2014,11,8,0,1,N
IDCJAC0009,87031,2014,11,9,0,1,N
IDCJAC0009,87031,2014,11,10,0,1,N
IDCJAC0009,87031,2014,11,11,0,1,N
IDCJAC0009,87031,2014,11,12,0,1,N
IDCJAC0009,87031,2014,11,13,0,1,N
IDCJAC0009,87031,2014,11,14,0,1,N
IDCJAC0009,87031,2014,11,15,0,1,N
IDCJAC0009,87031,2014,11,16,31.4,1,N
IDCJAC0009,87031,2014,11,17,0,1,N
IDCJAC0009,87031,2014,11,18,0,1,N
IDCJAC0009,87031,2014,11,19,0,1,N
IDCJAC0009,87031,2014,11,20,0,1,N
IDCJAC0009,87031,2014,11,21,0,1,N
IDCJAC0009,87031,2014,11,22,0.8,1,N
IDCJAC0009,87031,2014,11,23,0,1,N
IDCJAC0009,87031,2014,11,24,0,1,N
IDCJAC0009,87031,2014,11,25,9.6,1,N
IDCJAC0009,87031,2014,11,26,0,1,N
IDCJAC0009,87031,2014,11,27,0,1,N
IDCJAC0009,87031,2014,11,28,0,1,N
IDCJAC0009,87031,2014,11,29,0,1,N
IDCJAC0009,87031,2014,11,30,0,1,N
IDCJAC0009,87031,2014,12,1,0,1,N
IDCJAC0009,87031,2014,12,2,0,1,N
IDCJAC0009,87031,2014,12,3,0,1,N
IDCJAC0009,87031,2014,12,4,15.6,1,N
IDCJAC0009,87031,2014,12,5,0,1,N
IDCJAC0009,87031,2014,12,6,2.4,1,N
IDCJAC0009,87031,2014,12,7,13.2,1,N
IDCJAC0009,87031,2014,12,8,5.2,1,N
IDCJAC0009,87031,2014,12,9,0.2,1,N
IDCJAC0009,87031,2014,12,10,0,1,N
IDCJAC0009,87031,2014,12,11,0,1,N
IDCJAC0009,87031,2014,12,12,0,1,N
IDCJAC0009,87031,2014,12,13,0,1,N
IDCJAC0009,87031,2014,12,14,0,1,N
IDCJAC0009,87031,2014,12,15,0,1,N
IDCJAC0009,87031,2014,12,16,0,1,N
IDCJAC0009,87031,2014,12,17,0,1,N
IDCJAC0009,87031,2014,12,18,0,1,N
IDCJAC0009,87031,2014,12,19,3.6,1,N
IDCJAC0009,87031,2014,12,20,0.2,1,N
IDCJAC0009,87031,2014,12,21,0,1,N
IDCJAC0009,87031,2014,12,22,0,1,N
IDCJAC0009,87031,2014,12,23,2,1,N
IDCJAC0009,87031,2014,12,24,0,1,N
IDCJAC0009,87031,2014,12,25,0,1,N
IDCJAC0009,87031,2014,12,26,1.8,1,N
IDCJAC0009,87031,2014,12,27,0.2,1,N
IDCJAC0009,87031,2014,12,28,0,1,N
IDCJAC0009,87031,2014,12,29,0,1,N
IDCJAC0009,87031,2014,12,30,1.6,1,N
IDCJAC0009,87031,2014,12,31,0,1,N
IDCJAC0009,87031,2015,1,1,0,1,N
IDCJAC0009,87031,2015,1,2,0,1,N
IDCJAC0009,87031,2015,1,3,0,1,N
IDCJAC0009,87031,2015,1,4,6.8,1,N
IDCJAC0009,87031,2015,1,5,0,1,N
IDCJAC0009,87031,2015,1,6,0,1,N
IDCJAC0009,87031,2015,1,7,0,1,N
IDCJAC0009,87031,2015,1,8,4.6,1,N
IDCJAC0009,87031,2015,1,9,5.2,1,N
IDCJAC0009,87031,2015,1,10,7.6,1,N
IDCJAC0009,87031,2015,1,11,0,1,N
IDCJAC0009,87031,2015,1,12,0.2,1,N
IDCJAC0009,87031,2015,1,13,0.8,1,N
IDCJAC0009,87031,2015,1,14,20,1,N
IDCJAC0009,87031,2015,1,15,0.2,1,N
IDCJAC0009,87031,2015,1,16,0,1,N
IDCJAC0009,87031,2015,1,17,0,1,N
IDCJAC0009,87031,2015,1,18,0,1,N
IDCJAC0009,87031,2015,1,19,0,1,N
IDCJAC0009,87031,2015,1,20,0,1,N
IDCJAC0009,87031,2015,1,21,0,1,N
IDCJAC0009,87031,2015,1,22,0,1,N
IDCJAC0009,87031,2015,1,23,0,1,N
IDCJAC0009,87031,2015,1,24,0,1,N
IDCJAC0009,87031,2015,1,25,0,1,N
IDCJAC0009,87031,2015,1,26,0,1,N
IDCJAC0009,87031,2015,1,27,0,1,N
IDCJAC0009,87031,2015,1,28,0,1,N
IDCJAC0009,87031,2015,1,29,0,1,N
IDCJAC0009,87031,2015,1,30,0,1,N
IDCJAC0009,87031,2015,1,31,0.2,1,N
IDCJAC0009,87031,2015,2,1,1,1,N
IDCJAC0009,87031,2015,2,2,2,1,N
IDCJAC0009,87031,2015,2,3,0,1,N
IDCJAC0009,87031,2015,2,4,0,1,N
IDCJAC0009,87031,2015,2,5,0,1,N
IDCJAC0009,87031,2015,2,6,0,1,N
IDCJAC0009,87031,2015,2,7,0,1,N
IDCJAC0009,87031,2015,2,8,0.2,1,N
IDCJAC0009,87031,2015,2,9,0,1,N
IDCJAC0009,87031,2015,2,10,0,1,N
IDCJAC0009,87031,2015,2,11,0,1,N
IDCJAC0009,87031,2015,2,12,0,1,N
IDCJAC0009,87031,2015,2,13,0,1,N
IDCJAC0009,87031,2015,2,14,14,1,N
IDCJAC0009,87031,2015,2,15,0,1,N
IDCJAC0009,87031,2015,2,16,0,1,N
IDCJAC0009,87031,2015,2,17,0,1,N
IDCJAC0009,87031,2015,2,18,0,1,N
IDCJAC0009,87031,2015,2,19,0,1,N
IDCJAC0009,87031,2015,2,20,0,1,N
IDCJAC0009,87031,2015,2,21,0,1,N
IDCJAC0009,87031,2015,2,22,0,1,N
IDCJAC0009,87031,2015,2,23,9,1,N
IDCJAC0009,87031,2015,2,24,4.2,1,N
IDCJAC0009,87031,2015,2,25,0,1,N
IDCJAC0009,87031,2015,2,26,0,1,N
IDCJAC0009,87031,2015,2,27,0,1,N
IDCJAC0009,87031,2015,2,28,0,1,N
IDCJAC0009,87031,2015,3,1,15.2,1,N
IDCJAC0009,87031,2015,3,2,0,1,N
IDCJAC0009,87031,2015,3,3,0,1,N
IDCJAC0009,87031,2015,3,4,0,1,N
IDCJAC0009,87031,2015,3,5,0.4,1,N
IDCJAC0009,87031,2015,3,6,0,1,N
IDCJAC0009,87031,2015,3,7,0,1,N
IDCJAC0009,87031,2015,3,8,0.2,1,N
IDCJAC0009,87031,2015,3,9,0,1,N
IDCJAC0009,87031,2015,3,10,0,1,N
IDCJAC0009,87031,2015,3,11,0,1,N
IDCJAC0009,87031,2015,3,12,0,1,N
IDCJAC0009,87031,2015,3,13,0,1,N
IDCJAC0009,87031,2015,3,14,0,1,N
IDCJAC0009,87031,2015,3,15,1.4,1,N
IDCJAC0009,87031,2015,3,16,0.2,1,N
IDCJAC0009,87031,2015,3,17,0,1,N
IDCJAC0009,87031,2015,3,18,0.4,1,N
IDCJAC0009,87031,2015,3,19,0.2,1,N
IDCJAC0009,87031,2015,3,20,0,1,N
IDCJAC0009,87031,2015,3,21,0,1,N
IDCJAC0009,87031,2015,3,22,0,1,N
IDCJAC0009,87031,2015,3,23,0,1,N
IDCJAC0009,87031,2015,3,24,0,1,N
IDCJAC0009,87031,2015,3,25,0,1,N
IDCJAC0009,87031,2015,3,26,0.2,1,N
IDCJAC0009,87031,2015,3,27,0,1,N
IDCJAC0009,87031,2015,3,28,0,1,N
IDCJAC0009,87031,2015,3,29,0,1,N
IDCJAC0009,87031,2015,3,30,0,1,N
IDCJAC0009,87031,2015,3,31,0,1,N
IDCJAC0009,87031,2015,4,1,0,1,N
IDCJAC0009,87031,2015,4,2,0,1,N
IDCJAC0009,87031,2015,4,3,0,1,N
IDCJAC0009,87031,2015,4,4,0,1,N
IDCJAC0009,87031,2015,4,5,0,1,N
IDCJAC0009,87031,2015,4,6,0,1,N
IDCJAC0009,87031,2015,4,7,0,1,N
IDCJAC0009,87031,2015,4,8,8.4,1,N
IDCJAC0009,87031,2015,4,9,0,1,N
IDCJAC0009,87031,2015,4,10,0,1,N
IDCJAC0009,87031,2015,4,11,0,1,N
IDCJAC0009,87031,2015,4,12,0,1,N
IDCJAC0009,87031,2015,4,13,0,1,N
IDCJAC0009,87031,2015,4,14,1.6,1,N
IDCJAC0009,87031,2015,4,15,4.2,1,N
IDCJAC0009,87031,2015,4,16,0,1,N
IDCJAC0009,87031,2015,4,17,0,1,N
IDCJAC0009,87031,2015,4,18,3.6,1,N
IDCJAC0009,87031,2015,4,19,4.4,1,N
IDCJAC0009,87031,2015,4,20,0.6,1,N
IDCJAC0009,87031,2015,4,21,0,1,N
IDCJAC0009,87031,2015,4,22,0,1,N
IDCJAC0009,87031,2015,4,23,0,1,N
IDCJAC0009,87031,2015,4,24,0,1,N
IDCJAC0009,87031,2015,4,25,6,1,N
IDCJAC0009,87031,2015,4,26,4.6,1,N
IDCJAC0009,87031,2015,4,27,0.2,1,N
IDCJAC0009,87031,2015,4,28,0.4,1,N
IDCJAC0009,87031,2015,4,29,0.2,1,N
IDCJAC0009,87031,2015,4,30,0,1,N
IDCJAC0009,87031,2015,5,1,0.2,1,N
IDCJAC0009,87031,2015,5,2,0,1,N
IDCJAC0009,87031,2015,5,3,0,1,N
IDCJAC0009,87031,2015,5,4,0,1,N
IDCJAC0009,87031,2015,5,5,2.6,1,N
IDCJAC0009,87031,2015,5,6,0.8,1,N
IDCJAC0009,87031,2015,5,7,1.6,1,N
IDCJAC0009,87031,2015,5,8,0,1,N
IDCJAC0009,87031,2015,5,9,0,1,N
IDCJAC0009,87031,2015,5,10,5.6,1,N
IDCJAC0009,87031,2015,5,11,0.4,1,N
IDCJAC0009,87031,2015,5,12,0.2,1,N
IDCJAC0009,87031,2015,5,13,4.6,1,N
IDCJAC0009,87031,2015,5,14,2,1,N
IDCJAC0009,87031,2015,5,15,3.6,1,N
IDCJAC0009,87031,2015,5,16,0,1,N
IDCJAC0009,87031,2015,5,17,0,1,N
IDCJAC0009,87031,2015,5,18,0.2,1,N
IDCJAC0009,87031,2015,5,19,0.4,1,N
IDCJAC0009,87031,2015,5,20,2.4,1,N
IDCJAC0009,87031,2015,5,21,1.4,1,N
IDCJAC0009,87031,2015,5,22,1.8,1,N
IDCJAC0009,87031,2015,5,23,0,1,N
IDCJAC0009,87031,2015,5,24,0,1,N
IDCJAC0009,87031,2015,5,25,0,1,N
IDCJAC0009,87031,2015,5,26,0,1,N
IDCJAC0009,87031,2015,5,27,0,1,N
IDCJAC0009,87031,2015,5,28,0,1,N
IDCJAC0009,87031,2015,5,29,0,1,N
IDCJAC0009,87031,2015,5,30,0,1,N
IDCJAC0009,87031,2015,5,31,0,1,N
IDCJAC0009,87031,2015,6,1,8.2,1,N
